,id,title_fa,title_en,image_url,brand,category,price,shipment_methods,cpu,ram,gpu,storage,resolution,weight,size,screen_size,included_items,last_comment
86,3738670,لپ تاپ 13 اینچی اپل مدل MacBook Air MGN93 2020,Apple MacBook Air MGN93 2020 - 13 inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/e860fbe53fa70894ed9d8ab11d73f68b6cc0b7e1_1672051160.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",اپل,"[LT,لپ تاپ و الترابوک]",467000000,موجود در انبار دیجی‌کالا,M1,هشت گیگابایت,Apple,256 گیگابایت,QHD|2560x1600,1.29 کیلوگرم,304.1x212.4x16.1 ,"نسبت تصویر 16 به 10
روشنایی 400 nights
Wide Color P3
True Tone Technoloy ","آداپتور و کابل برق
دفترچه راهنما
 ",من تو تخفیف شگفت انگیز خریدم و برای من به جای پارت آمریکا و یا حداقل اروپا پارت هند فرستادن! زیپ اصلی هم نداشت. به نظرم نخرید. چون اینهمه پول میدین و جنسی که دلتون میخواد رو بهتون نمیدن. این اجحاف تو حقوق مشتریه که نمیگن
87,11671529,لپ تاپ 15.6 اینچی ایسوس مدل Vivobook R1502ZA-EJ972-i5 1235U 16GB 512SSD,Asus Vivobook R1502ZA-EJ972-i5 1235U 16GB 512SSD 15.6 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/f4b282d3ee8ea3f20acec1b368de2b60b44d82f3_1686727050.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",290000000,موجود در انبار فروشنده,Core i5,16 گیگابایت,Intel,512 گیگابایت,1080 × 1920 پیکسل - Full HD,1.7 کیلوگرم,19.9×232.5×359.7 میلی‌متر ,قابلیت Share تا چهار گیگابایت ,شارژر / دفترچه راهنما ,در کل دستگاه خوبیه و پیشنهاد میکنم. البته خودم تا امروز که حدود ۲ هفته شده ازش استفاده سبک داشتم. اما برای وب گردی و نرم افزارها معمول خوب بوده که انتظاری غیر از این هم از این سخت افزار نمیرفت
88,9815773,لپ تاپ 15.6 اینچی ایسوس مدل Vivobook Pro 15 OLED M6500QC-MA023-R7 5800H 16GB 1SSD RTX3050,Asus Vivobook Pro 15 OLED M6500QC-MA023-R7 5800H 16GB 1SSD RTX3050 15.6 inch laptop,"https://dkstatics-public.digikala.com/digikala-products/6d133c605251b2d66fb187b9b768f186a4cb3b76_1667741684.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",474000000,موجود در انبار فروشنده,Ryzen 7,16 گیگابایت,NVIDIA,یک ترابایت,پیکسل 2880x1620,1.8 کیلوگرم,19.9×234.3×359.8 میلی‌متر ,"نوع حافظه: GDDR6 /
توان گرافیک: 35 وات /
توان افزایشی گرافیک: 50 وات /
رابط حافظه 128 ","دفترچه راهنما /
شارژر /
کابل شارژر

 ",ظاهرش مینیماله ولی خیلی قدرتمنده
89,11870815,لپ تاپ 15.6 اینچی اچ‌پی مدل G8 255-R5 5500U 16GB 1SSD - کاستوم شده,HP G8 255-R5 5500U 16GB 1SSD 15.6 inch laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/d2c4c97ada1073807f922d6f52fc1ebd6603f271_1688296477.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",اچ‌ پی,"[LT,لپ تاپ و الترابوک]",243200000,موجود در انبار فروشنده,Ryzen 5,16 گیگابایت,AMD,یک ترابایت,Full HD| 1920 x1080,1.74 کیلوگرم,19.9×242×358 میلی‌متر ,15.6 اینچ ,"دفترچه راهنما /
شارژر

 ",با توجه به قیمتش خیلی عالیه
90,11798612,لپ تاپ 15.6 اینچی اچ‌پی مدل 255 G8  ,HP 255 G8 15.6 inch laptop,"https://dkstatics-public.digikala.com/digikala-products/d2c4c97ada1073807f922d6f52fc1ebd6603f271_1687849995.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",اچ‌ پی,"[LT,لپ تاپ و الترابوک]",195000000,موجود در انبار فروشنده,Ryzen 5,8 گیگابایت,AMD,256 گیگابایت,1080 × 1920 پیکسل - Full HD,1.8 کیلوگرم,358x242x19 ,WLED Backlit ,"دفترچه راهنما	
شارژر	
 ",خوبه
91,12536029,لپ تاپ 15.6 اینچی ایسوس مدل Vivobook 15 M1502Q-BQ027-R5 16GB 512SSD - کاستوم شده,Asus Vivobook 15 M1502Q-BQ027-R5 16GB 512SSD 15.6 Inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/324421b8a24566d774ad286a5b7da38dd193ec6b_1693389591.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",280000000,موجود در انبار فروشنده و دیجی‌کالا,Ryzen 5,16 گیگابایت,AMD,512 گیگابایت,1080 × 1920 پیکسل - Full HD,1.7 کیلوگرم,AMD ,IPS level panel ,"دفترچه راهنما / شارژر / موس / برچسب فارسی کیبورد / آنتی ویروس / پد موس	
 ",عالیه عالیه حیف سیستم عامل ویندوز روش نصب نیست
92,11202350,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 3 15IAU7 i7 24GB 1SSD Iris Xe,Lenovo IdeaPad 3 15IAU7 i7 24GB 1SSD Iris Xe 15.6 inch laptop,"https://dkstatics-public.digikala.com/digikala-products/8270072216766162b9c8bc5651607949ad8fcec1_1682836300.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",331400000,موجود در انبار فروشنده و دیجی‌کالا,Core i7,24 گیگابایت,Intel,یک ترابایت,1080 × 1920 پیکسل - Full HD,1.63 کیلوگرم,359.2x236.5x19.9 میلی‌متر ,"Integrated Intel Iris Xe Graphics Functions as UHD Graphics
 "," آداپتور (شارژر) به همراه کابل برق و دفترچه راهنما
 ",لپ تاپ کار راه بندازی هست 
93,12406587,لپ تاپ 15.6 اینچی لنوو مدل V15 G3 IAP-i3 8GB 256SSD - کاستوم شده,Lenovo V15 G3 IAP-i3 8GB 256SSD 15.6 Inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/8ac843deb7afc386abd930dfea421c00e6e8b3f8_1692200990.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",168900000,موجود در انبار دیجی‌کالا,Core i3,هشت گیگابایت,Intel,256 گیگابایت,1080 × 1920 پیکسل - Full HD,1.7 کیلوگرم,359x236x19.9 میلی‌متر ,بدون حافظه‌ی گرافیکی مجزا ,شارژر / دفترچه راهنما ,مرسی از فروشند ای تی 24 و گارانتی شرکت سریر کارشو عالی بود ...منتها این لپ تاپ صفحه نمایش بسیار ضعیفی داره لپ تاپ با صفحه نمایش Tn نخرید
94,9750853,لپ تاپ 15.6 اینچی لنوو مدل ThinkBook 15 G2 ITL-i5 16GB 512SSD MX450 - کاستوم شده,Lenovo ThinkBook 15 G2 ITL-i5 16GB 512SSD MX450 15.6 inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/b45618aa6e7f3e356ae8bdb1161c670337e573d0_1671477522.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",304500000,موجود در انبار فروشنده,Core i5,16 گیگابایت,NVIDIA,512 گیگابایت,1080 × 1920 پیکسل - Full HD,1.75 کیلوگرم,357×235×19 میلی‌متر ,TN ,شارژر / دفترچه راهنما ,"لپ تاپ خیلی خوبیه بنظر من.
ولی نه برای کار های خییییلی سنگین."
95,10898184,لپ تاپ 15.6 اینچی ایسوس مدل B1500CBA-EJ005W-i5 16GB 1HDD 256SSD Iris Xe - کاستوم شده,Asus B1500CBA-EJ005W-i5 16GB 1HDD 256SSD Iris Xe 15.6 Inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/b64ea88cfbd57daa7f8224b7d7d133cca64f0f3e_1678895837.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",342900000,موجود در انبار فروشنده و دیجی‌کالا,Core i5,16 گیگابایت,Intel,یک ترابایت و 256 گیگابایت,1080 × 1920 پیکسل - Full HD,1.7 کیلوگرم,19.9×234×360 میلی‌متر ,15.6 اینچ ,"دفترچه راهنما / شارژر / آنتی ویروس / برچسب کیبورد فارسی / ماوس 
 ",خیلی قشنگه من که خوشم اومد
96,12956264,لپ تاپ 15.6 اینچی ایسر مدل Aspire 7 A715-76G-53E0-i5 16GB 512SSD RTX3050 - کاستوم شده,Acer Aspire 7 A715-76G-53E0-i5 16GB 512SSD RTX3050 15.6 Inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/58ff13c3a01cdde07c17b543a44854cafa0a37cd_1697023580.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسر,"[LT,لپ تاپ و الترابوک]",368000000,موجود در انبار فروشنده و دیجی‌کالا,Core i5,16 گیگابایت,NVIDIA,512 گیگابایت,1080 × 1920 پیکسل - Full HD,2.1 کیلوگرم,19x237x362 میلی‌متر ,نوع حافظه: GDDR6 ,"دفترچه راهنما /
شارژر ","وقتی برای مرجوعی کالا اقدام کردم, با وجود نداشتن سیستم ویندوز اعلام کردن کالا بدون ایراد هست
و اقدام به بازگشت لب تاپ کردن
شرکت گارانتی نیز مسوئلیت این مورد نپذیرفت"
97,11798301,لپ تاپ 15.6 اینچی ایسوس مدل TUF Gaming F15 FX507ZC4-HN081W - i5 32GB 1SSD RTX3050 - کاستوم شده,Asus TUF Gaming F15 FX507ZC4-HN081W - i5 32GB 1SSD RTX3050 15.6 Inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/6aa641e139cfbead867a8fa605a9c8e48f68517b_1687847619.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",524900000,موجود در انبار فروشنده و دیجی‌کالا,Core i5,32 گیگابایت,NVIDIA,یک ترابایت,1080 × 1920 پیکسل - Full HD,2.2 کیلوگرم,24.9×251×354 میلی‌متر ,چهار گیگابایت ,دفترچه راهنما / شارژر / کابل شارژر ,"آخرین خریدم از دیجی کالا خواهد بود 
اونمفقط به خاطر نحوه بسته کردن نامناسب دستگاه‌های گران قیمت و حساس که متاسفانه نظارتی هم نمیشه"
98,11490050,لپ تاپ 15.6 اینچی ایسوس مدل TUF Gaming F15 fx506hC i5 24GB 1SSD RTX3050 - hn005W - کاستوم شده,Asus TUF Gaming F15 fx506hC i5 24GB 1SSD RTX3050 - hn005W 15.6 Inch Laptop -Costomized,"https://dkstatics-public.digikala.com/digikala-products/b0214f645db64a9c4b13a042da0136100a82d9a1_1685361520.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",475900000,موجود در انبار فروشنده و دیجی‌کالا,Core i5,24 گیگابایت,NVIDIA,یک ترابایت,1080 × 1920 پیکسل - Full HD,2.2 کیلوگرم,24×256×359 میلی‌متری ,چهار گیگابایت ,"دفترچه راهنما, شارژر , آنتی ویروس , برچسب کیبورد فارسی ,  ماوس 


 ",مشخصات همونی بود که درج شده بود
99,10083339,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 3 15ITL6-i5 8GB 512SSD MX350,LENOVO IdeaPad 3 15ITL6-i5 8GB 512SSD MX350 15.6 inch laptop ,"https://dkstatics-public.digikala.com/digikala-products/c6398626f1119d5b314c9c345f74f6ab305c9ef5_1670407458.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",245000000,موجود در انبار فروشنده,Core i5,هشت گیگابایت,NVIDIA,512 گیگابایت,1080 × 1920 پیکسل - Full HD,1.65 کیلوگرم,359x236x19.9 ,دو گیگابایت ," آداپتور (شارژر) / دفترچه راهنما
 ",تازه خریدم فعلا که عالیه
100,6886333,لپ تاپ 15.6 اینچی لنوو مدل ThinkBook 15-GB,Lenovo ThinkBook 15-GB 15.6 inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/0ba6dcf42d8c5bb98f57351a22f9fdcd83f2dc8c_1672681159.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",299000000,موجود در انبار فروشنده و دیجی‌کالا,Core i5,8 گیگابایت,NVIDIA,یک ترابایت و 256 گیگابایت,1080 × 1920 پیکسل - Full HD,1.7 کیلوگرم,357x235x18.9 میلی‌متر ,15.6 اینچ ,"دفترچه راهنما, شارژر ","خوب بود
 به خاطر وزن کم و واکنش سریع هش خیلی خوب بود"
101,12443348,لپ تاپ 15.6 اینچی ایسر مدل Aspire 3 A315-59G-52KM-i5 8GB 256SSD MX550,Acer Aspire 3 A315-59G-52KM-i5 8GB 256SSD MX550 15.6 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/c5170431a7d52d4e7c7f933937be28738f253efa_1692539203.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسر,"[LT,لپ تاپ و الترابوک]",283210700,موجود در انبار دیجی‌کالا,Core i5,هشت گیگابایت,NVIDIA,256 گیگابایت,1080 × 1920 پیکسل - Full HD,1.78 کیلوگرم,19.9×241.3×363.2 میلی‌متر ,دو گیگابایت ,"دفترچه راهنما / شارژر

 ","قیمت دیجی از بازار حدود 1.5 میلیون ارزان تر بود 
با تشکر"
102,8326061,لپ تاپ 13.5 اینچی مایکروسافت مدل Surface Laptop 4-i5 8GB 512SSD Iris Xe,Microsoft Surface Laptop 4-i5 8GB 512SSD Iris Xe inch laptop,"https://dkstatics-public.digikala.com/digikala-products/14ffac20a87c6d2c4be3556ab498413c18f983d1_1669803786.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",مایکروسافت,"[LT,لپ تاپ و الترابوک]",465000000,موجود در انبار فروشنده,Core i5,هشت گیگابایت,Intel,512 گیگابایت,پیکسل 2256x1504,1.31 کیلوگرم,308x223x14.5 میلی‌متر ,پیکسل 2256x1504 ,شارژر / دفترچه راهنما ,"اگر به دنبال ی لپتاب برای کارای روزمره و کیفیت نسبتا قابل قبولی برای کار ها و برنامه های سنگین تر مثل فتوشاپ یا اتوکد هستید، این لپتاب براتون چیزی کم نمیزاره و تا بلند مدت براتون کار میکنه. ولی اگرررر میخواید اصل کیفیت رو تجربه کنید و برای هر برنامه ای کم نیارید و بعدا ها گله و شکایت و کمبودی نداشته باشیدددد.  با همین قیمیت میشه یک Asus و یا Lenovo عاااالللللییییی و خییییللللی قوی تر گرفت. با رم ۱۶ و پردازنده i7 تازم!!   تو انتخابتون خیلی دقت کنین!


من خودم اتوکد و یا فتوشاپ نصب کردم داشت کم میورد

برای گیم هم اصلا مناسب نیست.

برای کارای روزمره ولی حرف نداره
شیک هم هست."
103,12956692,لپ تاپ 15.6 اینچی ایسوس مدل X515EP-EJ743-i7 16GB 1SSD MX330,Asus X515EP-EJ743-i7 16GB 1SSD MX330 15.6 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/7b0a2b184d251ff190cb8f1e2379f002784af3d7_1697025694.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",374900000,موجود در انبار فروشنده و دیجی‌کالا,Core i7,16 گیگابایت,NVIDIA,یک ترابایت,1080 × 1920 پیکسل - Full HD,1.8 کیلوگرم,360x235x20 میلی‌متر ,نوع حافظه: GDDR5 ,"دفترچه راهنما /
شارژر ",ارزش خریدش بالاس
104,11274885,لپ تاپ 16 اینچی ایسوس مدل ROG Strix G16 G614JV-AS73,Asus ROG Strix G16 G614JV-AS73 16 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/15640781495b80d98af20e02809a552cae052aa6_1683465159.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",830000000,موجود در انبار فروشنده,Core i7,16 گیگابایت,NVIDIA,512 گیگابایت,WUXGA|1920x1200,2.5 کیلوگرم,30.4×264×354 میلی‌متر ,هشت گیگابایت ,"دفترچه راهنما / شارژر

 ",لپتاپ خیلی خوبی هست فقط برای اینکه صفحه و نورپردازی لپتاپ به خوبی کار کنه حتما همه آپدیت های لپتاپ انجام بدید و یک هارد هم براش درنظر بگیرید که خیلی لازمه
105,8952419,لپ تاپ 15.6 اینچی لنوو مدل V15-i3 4GB 256SSD MX350,Lenovo V15-i3 4GB 256SSD MX350 15.6 inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/26ebe71e9fc1f88d44b25f5701f8657eb2104119_1671297815.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",190990000,موجود در انبار فروشنده,Core i3,چهار گیگابایت,NVIDIA,256 گیگابایت,1080 × 1920 پیکسل - Full HD,1.7 کیلوگرم,359.2×235.8×19.9 میلی‌متر ,رم گرافیک: GDDR5 / رابط حافظه: 64 بیت ,دفترچه راهنما / شارژر / کابل شارژر ,مهم ترین چیز هدف کتربری شماست.اولش مشکل باتری داشت که مرجوع کردم ولی کارشناس فنی قبول نکرد.بدترش تحویل مرسوله بود که یک ماه هر روز زنگ می زدم و شد دوماه دوری از کالا اما در مورد کیفیت فنی:سرعت پردازش خوبه و برای کارای سبک خیلی مناسبه.وزنش هم سبکه ولی فنش ضعیف و حتما کول پد قوی براش بخرید
106,10762758,لپ تاپ 14 اینچی دل مدل Latitude 3410-C 4GB 128SSD,Dell Latitude 3410-C 4GB 128SSD 14 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/a4886ff3331d7d2bc47f7ac2d78ce548904d66c1_1677323510.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",دل,"[LT,لپ تاپ و الترابوک]",169990000,موجود در انبار فروشنده,Celeron,چهار گیگابایت,Intel,128 گیگابایت,1080 × 1920 پیکسل - Full HD,1.6 کیلوگرم,326.39x226.31x18.29 میلی‌متر ,بدون حافظه‌ی گرافیکی مجزا ,"دفترچه راهنما / شارژر
 ",شش ماهی هست این لپتاپ رو خریدم. برای کارهای دانشجویی و اداری عالیه. من با همین مشخصات خودش (هارد ۱۲۸ گیگ اس‌اس‌دی و رم ۴) دارم کار می‌کنم و هیچ مشکلی باهاش نداشتم. اگه یه ذره ارتقاش بدید قطعا بسیار کاربردی‌ترم میشه. باتریش یکی از مهم‌ترین مزیت‌هاشه، در ظرف نیم‌ساعت از از صفر به شارژ کامل میرسه. به نظرم فقط معجزه دل باعث شده یک لپتاپ با چنین مشخصات پایینی این‌قدر کاربردی و بدون مشکل باشه. در مجموع، برای کارهای عادی یک کاربر معمولی، یک گزینه عالیه، با کمی ارتقا عالی‌ترم میشه. 
107,12016355,لپ تاپ 15.6 اینچی لنوو مدل V15 G4 AMN-A 8GB 1SSD Radeon W - کاستوم شده,Lenovo V15 G4 AMN-A 8GB 1SSD Radeon W 15.6 Inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/cf20e972999c1083aa9445b93250321ef781c7b6_1689156901.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",168000000,موجود در انبار فروشنده و دیجی‌کالا,ATHLON,هشت گیگابایت,AMD,یک ترابایت,1080 × 1920 پیکسل - Full HD,1.65 کیلوگرم,359.2x235.8x19.9 میلی‌متر ,15.6 اینچ ,دفترچه راهنما / شارژر / آنتی ویروس / برچسب کیبورد فارسی / ماوس ,عالی
108,12995544,لپ تاپ 15.6 اینچی ایسوس مدل Vivobook 15 OLED K513EQ-L1789-i7 16GB 512SSD MX350,Asus Vivobook 15 OLED K513EQ-L1789-i7 16GB 512SSD MX350 15.6 Inch Laptop,"https://dkstatics-public.digikala.com/digikala-products/f65a908011df3f35a8fb9cc274be9e7e027eedaf_1698572768.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",399000000,موجود در انبار فروشنده و دیجی‌کالا,Core i7,16 گیگابایت,NVIDIA,512 گیگابایت,1080 × 1920 پیکسل - Full HD,1.8 کیلوگرم,17.9×235×359 میلی‌متر ,"نوع حافظه: GDDR5 /
رابط حافظه 64 بیتی ","دفترچه راهنما /
شارژر ","صفحه نمایش، مات بود که برام تجربه جذابی نیست. تاچ پد، با وصل شدن شارژر و یا usb, دچار گیجی میشه"
109,9711207,لپ تاپ 11.6 اینچی لنوو مدل IdeaPad 1 11ADA05-Athlon 4GB 512SSD - کاستوم شده,Lenovo IdeaPad 1 11ADA05-Athlon 4GB 512SSD 11.6 inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/7fee0a32eb8d0d12c9eeb1a23f8f99b786581537_1671476660.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",126900000,موجود در انبار فروشنده و دیجی‌کالا,ATHLON,چهار گیگابایت,AMD,512 گیگابایت,HD|1366x768,1.2 کیلوگرم,288x200x19.9 میلی‌متر ,11.6 اینچ ,"شارژر /
دفترچه راهنما ",لپ تاپ سبک و راحتی است برای کار های ساده و اداری میشه استفاده کرد توقع کار های مهندسی و از اینجور کار ها را نداشته باشید
110,11399895,لپ تاپ 16 اینچی ایسوس مدل Vivobook 16 R1605ZA-MB117-i5 16GB 512SSD Iris Xe - کاستوم شده,Asus Vivobook 16 R1605ZA-MB117-i5 16GB 512SSD Iris Xe 16 Inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/3c05bcf078d59ace78618c7fa8072d9455a20d10_1684669997.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",294500000,موجود در انبار دیجی‌کالا,Core i5,16 گیگابایت,Intel,512 گیگابایت,WUXGA|1920x1200,1.8 کیلوگرم,358.7x249.5x19.9 میلی‌متر ,بدون حافظه‌ی گرافیکی مجزا ,"دفترچه راهنما / شارژر / کابل شارژر
 ",گرافیک همه این مدل دستگاه ها uhdهست و irisنیست
111,9710932,لپ تاپ 11.6 اینچی لنوو مدل IdeaPad 1 11ADA05-Athlon 4GB 256SSD - کاستوم شده,Lenovo IdeaPad 1 11ADA05-Athlon 4GB 256SSD 11.6 inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/6ebd89a1c0a3a0f3b0d8e795e1fc8b51a87986a5_1671476628.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",114800000,موجود در انبار فروشنده و دیجی‌کالا,ATHLON,چهار گیگابایت,AMD,256 گیگابایت,HD|1366x768,1.2 کیلوگرم,288x200x19.9 میلی‌متر ,11.6 اینچ ,"شارژر /
دفترچه راهنما ",برای انجام امور روزمره پیشنهاد می گردد
112,11910272,لپ تاپ 15.6 اینچی لنوو مدل V15 G4 AMN-Athlon 8GB 512SSD - کاستوم شده,Lenovo V15 G4 AMN-Athlon 8GB 512SSD 15.6 Inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/cf20e972999c1083aa9445b93250321ef781c7b6_1688457918.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",139900000,موجود در انبار فروشنده,ATHLON,هشت گیگابایت,AMD,512 گیگابایت,1080 × 1920 پیکسل - Full HD,1.65 کیلوگرم,359.2x235.8x19.9 میلی‌متر ,بدون حافظه‌ی گرافیکی مجزا ,"شارژر / 
دفترچه راهنما ",از همه نظر عالی بود
113,12654524,لپ تاپ 14.5 اینچی ایسوس مدل Zenbook 14X OLED Q420VA-i7 13700H 16GB 512SSD,Asus Zenbook 14X OLED Q420VA-i7 13700H 16GB 512SSD 14.5 Inch Laptop ,"https://dkstatics-public.digikala.com/digikala-products/57e51f4ac0a3dd386b3376e19af32a6455669c6e_1704823408.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ایسوس,"[LT,لپ تاپ و الترابوک]",560503200,موجود در انبار فروشنده,Core i7,16 گیگابایت,Intel,512 گیگابایت,پیکسل 2880x1800,1.5 کیلوگرم,225x304x17 میلی‌متر ,بدون حافظه‌ی گرافیکی مجزا ,"دفترچه راهنما /
شارژر /
کاور
 ",خیلی خوب
114,9896768,لپ تاپ 16 اینچی لنوو مدل Legion 5 Pro 16IAH7H-i7 32GB 2SSD RTX3070 - کاستوم شده,Lenovo Legion 5 Pro 16IAH7H-i7 32GB 2SSD RTX3070 16 inch Laptop - Customized,"https://dkstatics-public.digikala.com/digikala-products/95ddd67ff60544695d8793d842b99b1d65fede7c_1668600051.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",899900000,موجود در انبار فروشنده و دیجی‌کالا,Core i7,32 گیگابایت,NVIDIA,دو ترابایت,QHD|2560x1600,2.49 کیلوگرم,359.9x264.4x19.9 میلی‌متر ,16 اینچ ,"شارژر /
دفترچه راهنما ",بشدت لپ تاپ قوی و خوبیه پیشنهاد میشه برای رفع مشکل اسپیکرشم میتونین هدفون گیمینگ با قابلیت تنظیم صدا بگیرین که دیگه عالی میشه
115,12956781,لپ تاپ 15.6 اینچی ام اس آی مدل Cyborg 15 A12VF-043US-i7 12650H 8GB 512SSD RTX4060,MSI Cyborg 15 A12VF-043US-i7 12650H 8GB 512SSD RTX4060 15.6 Inch Laptop ,"https://dkstatics-public.digikala.com/digikala-products/b727a1198aab83d150ec69cfa0601a6e8a41ad2b_1697026194.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",ام اس آی,"[LT,لپ تاپ و الترابوک]",615000000,موجود در انبار دیجی‌کالا,Core i7,هشت گیگابایت,NVIDIA,512 گیگابایت,1080 × 1920 پیکسل - Full HD,1.98 کیلوگرم,359.36x250.34x23 میلی‌متر ,"نوع حافظه: GDDR6 / 
بوست کلاک: تا  1470 مگاهرتز / 
توان مصرفی: 45 وات / 
معماری Ada Lovelace ","آداپتور برق 120 وات / 
دفترچه راهنما
 ",در کل خرید مناسبی برای بازی
116,10192579,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 3 15IAU7-i3 12GB 512SSD - کاستوم شده,LENOVO IdeaPad 3 15IAU7-i3 12GB 512SSD 15.6 inch laptop - Customized ,"https://dkstatics-public.digikala.com/digikala-products/8270072216766162b9c8bc5651607949ad8fcec1_1671360306.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90",لنوو,"[LT,لپ تاپ و الترابوک]",205000000,موجود در انبار فروشنده و دیجی‌کالا,Core i3,12 گیگابایت,Intel,512 گیگابایت,1080 × 1920 پیکسل - Full HD,1.63 کیلوگرم,359.2x236.5x19.9 میلی‌متر ,15.6 اینچ ," آداپتور (شارژر) به همراه کابل برق و دفترچه راهنما
 ",با توجه به مشخصاتش میشه فهمید که لپ تاپ حرفه ای و مناسب گیم نیست ولی برای کاربری عمومی و مالتی مدیا خوبه. سبک و خوش دسته و درایو نوری نداره. قوق العاده کم صدا و البته کم مصرف ولی باتری زیاد قوی نداره و باید باهاش با ملایمت برخورد بشه. چون بدنه تماما از پلاستیک نه چندان محکمی ساخته شده. در مجموع پیشنهاد بدی نیست.
